ADDRESS_LA,X,Y
4011 CANAL ST,3671528.243,538243.3043
712 N TONTI ST,3677839.751,536101.0259
2416 ORLEANS AVE,3677639.3,536285.0712
2326 ORLEANS AVE,3677911.523,536079.4938
2324 ORLEANS AVE,3677923.314,536072.3162
2312 ORLEANS AVE,3677955.612,536043.0954
2310 ORLEANS AVE,3677990.985,536021.5633
2308 ORLEANS AVE,3678003.29,536013.3608
2306 ORLEANS AVE,3678018.67,536002.0826
2304 ORLEANS AVE,3678031.486,535993.8797
2302 ORLEANS AVE,3678047.891,535981.0631
2300 ORLEANS AVE,3678074.036,535962.0949
705 N MIRO ST,3677997.138,535841.1076
709 N MIRO ST,3678028.409,535877.5069
711 N MIRO ST,3678041.226,535896.4746
2301 MAGIC ST,3677935.106,535781.6384
2303 MAGIC ST,3677910.498,535801.6323
2305 MAGIC ST,3677893.068,535814.4492
2307 MAGIC ST,3677873.586,535826.7532
2309 MAGIC ST,3677862.309,535837.0062
2311 MAGIC ST,3677841.801,535849.8224
2313 MAGIC ST,3677823.346,535862.6385
2315 MAGIC ST,3677813.605,535872.3793
2317 MAGIC ST,3677793.611,535886.2212
2319 MAGIC ST,3677776.693,535898.5251
2321 MAGIC ST,3677753.624,535913.9048
2323 MAGIC ST,3677725.94,535934.4121
704 N TONTI ST,3677769.004,536012.849
708 N TONTI ST,3677800.788,536050.7853
2220 ORLEANS AVE,3678149.081,535905.4936
2218 ORLEANS AVE,3678173.816,535885.3956
2216 ORLEANS AVE,3678186.701,535877.1509
2214 ORLEANS AVE,3678204.222,535866.8441
2212 ORLEANS AVE,3678220.197,535854.9909
2210 ORLEANS AVE,3678255.754,535823.5556
707 N GALVEZ ST,3678310.896,535744.1947
705 N GALVEZ ST,3678277.914,535698.8446
703 N GALVEZ ST,3678249.571,535655.5572
2203 MAGIC ST,3678156.811,535613.3005
2205 MAGIC ST,3678146.505,535620.5151
2207 MAGIC ST,3678128.468,535634.9434
2209 MAGIC ST,3678112.493,535647.3121
2211 MAGIC ST,3678101.155,535655.0413
2213 MAGIC ST,3678085.179,535667.9256
2215 MAGIC ST,3678072.811,535676.6854
2217 MAGIC ST,3678055.29,535689.5688
2219 MAGIC ST,3678039.315,535704.5134
2221 MAGIC ST,3678010.972,535723.0653
704 N MIRO ST,3678057.352,535802.9425
708 N MIRO ST,3678086.725,535842.6234
1710 ORLEANS AVE,3679561.61,534838.7532
1711 LAFITTE AVE,3679351.354,534567.1728
711 N CLAIBORNE AVE,3679670.861,534721.7734
601 N CLAIBORNE AVE,3679506.984,534503.272
605 N CLAIBORNE AVE,3679545.634,534543.9822
607 N CLAIBORNE AVE,3679557.487,534559.9578
609 N CLAIBORNE AVE,3679575.099,534582.2191
611 N CLAIBORNE AVE,3679587.025,534597.0079
705 N CLAIBORNE AVE,3679629.004,534656.1605
701 N CLAIBORNE AVE,3679601.813,534616.0892
2203 LAFITTE AVE,3677986.071,535435.6475
2205 LAFITTE AVE,3677964.605,535447.5729
2207 LAFITTE AVE,3677943.615,535456.637
2209 LAFITTE AVE,3677926.441,535470.4715
2211 LAFITTE AVE,3677904.975,535483.8286
2213 LAFITTE AVE,3677884.462,535495.7552
602 N MIRO ST,3677866.335,535554.9083
606 N MIRO ST,3677893.048,535591.1627
2214 MAGIC ST,3677968.421,535667.4896
708 N JOHNSON ST,3678690.268,535479.5602
706 N JOHNSON ST,3678651.609,535430.2243
704 N JOHNSON ST,3678626.942,535393.4068
2017 MAGIC WALK,3678653.818,535329.7119
2015 MAGIC WALK,3678672.595,535314.6159
2013 MAGIC WALK,3678691.373,535297.3116
2011 MAGIC WALK,3678710.518,535274.8526
2009 MAGIC WALK,3678736.66,535265.6483
2007 MAGIC WALK,3678753.227,535252.7615
2016 MAGIC WALK,3678576.132,535228.093
2014 MAGIC WALK,3678603.009,535218.5203
2012 MAGIC WALK,3678615.159,535199.0071
2010 MAGIC WALK,3678629.15,535175.0747
606 N JOHNSON ST,3678503.232,535201.5838
2017 LAFITTE AVE,3678501.76,535107.3296
2015 LAFITTE AVE,3678516.487,535095.1803
2013 LAFITTE AVE,3678538.578,535081.9257
2011 LAFITTE AVE,3678555.882,535069.7759
2009 LAFITTE AVE,3678578.342,535059.0985
2007 LAFITTE AVE,3678595.646,535046.2118
606 N TONTI ST,3677601.356,535790.9146
2320 MAGIC ST,3677684.154,535882.6791
2318 MAGIC ST,3677706.831,535864.7473
2316 MAGIC ST,3677725.818,535853.145
2314 MAGIC ST,3677744.276,535838.3784
2312 MAGIC ST,3677765.371,535825.194
2310 MAGIC ST,3677783.302,535808.8448
2308 MAGIC ST,3677805.98,535790.9142
2306 MAGIC ST,3677829.184,535774.0372
2304 MAGIC ST,3677849.226,535759.271
2302 MAGIC ST,3677866.629,535745.0313
2300 MAGIC ST,3677892.998,535725.5186
609 N MIRO ST,3677861.883,535658.5403
605 N MIRO ST,3677829.712,535618.4596
601 N MIRO ST,3677795.432,535572.5772
2305 LAFITTE AVE,3677727.926,535597.3647
2307 LAFITTE AVE,3677708.941,535608.967
2309 LAFITTE AVE,3677685.208,535620.5688
2311 LAFITTE AVE,3677668.861,535634.808
2315 LAFITTE AVE,3677630.361,535671.1986
600 N TONTI ST,3677562.856,535742.9226
604 MOSS ST,3674318.25,538257.8634
3320 SAINT PETER ST,3674483.844,538437.6104
632 MOSS ST,3674392.555,538514.037
500 N TELEMACHUS ST,3673379.18,538554.3749
436 N JEFFERSON DAVIS PRKWY,3674564.227,537503.5576
4000 BIENVILLE AVE,3671763.333,538669.9033
304 S GENOIS ST,3672088.755,536470.7693
1716 BIENVILLE AVE,3678657.049,533491.5126
1722 BIENVILLE AVE,3678628.892,533519.5309
1726 BIENVILLE AVE,3678599.48,533537.0891
1730 BIENVILLE AVE,3678571.894,533559.0769
1929 JULIA ST,3675479.576,530655.1383
730 S TONTI ST,3674396.945,531565.8533
518 S LOPEZ ST,3672829.996,534791.1819
433 BOLIVAR ST,3676832.452,532151.4255
2414 ORLEANS AVE,3677651.399,536272.0426
2412 ORLEANS AVE,3677666.849,536260.8058
2410 ORLEANS AVE,3677678.085,536251.6769
2408 ORLEANS AVE,3677697.045,536239.0354
2406 ORLEANS AVE,3677710.389,536228.5019
2404 ORLEANS AVE,3677723.731,536215.8621
2402 ORLEANS AVE,3677735.67,536206.0302
717 N TONTI ST,3677778.508,536147.7417
709 N TONTI ST,3677744.799,536103.5005
710 N ROCHEBLAVE ST,3677566.427,536304.3457
704 N ROCHEBLAVE ST,3677535.527,536262.9129
705 N TONTI ST,3677712.205,536058.6002
701 N TONTI ST,3677685.123,536013.9973
702 N ROCHEBLAVE ST,3677498.724,536215.4462
700 N ROCHEBLAVE ST,3677461.919,536181.3469
2403 MAGIC ST,3677619.963,536014.6424
2405 MAGIC ST,3677603.185,536031.4214
2407 MAGIC ST,3677591.276,536041.7048
2409 MAGIC ST,3677575.581,536051.9885
2411 MAGIC ST,3677563.132,536062.8141
2413 MAGIC ST,3677543.647,536079.0513
2415 MAGIC ST,3677517.125,536100.7015
2417 MAGIC ST,3677492.229,536115.8561
2419 MAGIC ST,3677479.238,536124.5155
2417 BIENVILLE AVE,3676801.304,535065.6528
237 S PIERCE ST,3671000.238,537496.6744
602 N DERBIGNY ST,3679379.493,534639.5992
604 N DERBIGNY ST,3679389.11,534654.4635
606 N DERBIGNY ST,3679401.79,534671.5135
608 N DERBIGNY ST,3679414.905,534689.4375
610 N DERBIGNY ST,3679429.331,534707.3624
612 N DERBIGNY ST,3679442.447,534725.724
700 N DERBIGNY ST,3679455.563,534744.5236
702 N DERBIGNY ST,3679469.552,534762.448
704 N DERBIGNY ST,3679483.105,534782.1215
706 N DERBIGNY ST,3679495.785,534799.1712
1800 ORLEANS AVE,3679457.775,534919.839
1810 ORLEANS AVE,3679317.671,535023.4858
1812 ORLEANS AVE,3679281.734,535053.6933
1804 ORLEANS AVE,3679397.879,534967.2351
1806 ORLEANS AVE,3679364.025,534994.3188
1808 ORLEANS AVE,3679341.629,535008.3809
2000 ORLEANS AVE,3678907.629,535333.6111
2002 ORLEANS AVE,3678882.421,535354.3698
2004 ORLEANS AVE,3678861.663,535371.4215
2006 ORLEANS AVE,3678844.239,535386.25
2008 ORLEANS AVE,3678825.705,535399.966
2010 ORLEANS AVE,3678805.316,535415.5348
2012 ORLEANS AVE,3678785.298,535432.2174
2014 ORLEANS AVE,3678767.504,535444.45
601 N DERBIGNY ST,3679260.797,534624.0489
1803 LAFITTE AVE,3679229.548,534643.1466
1805 LAFITTE AVE,3679209.583,534658.3373
1807 LAFITTE AVE,3679187.881,534670.0556
1809 LAFITTE AVE,3679170.086,534681.3413
1811 LAFITTE AVE,3679150.989,534695.2299
1813 LAFITTE AVE,3679128.419,534708.6846
1815 LAFITTE AVE,3679087.621,534734.2927
1817 LAFITTE AVE,3679058.975,534760.7678
1800 MAGIC WALK,3679342.005,534735.117
1802 MAGIC WALK,3679312.143,534765.6726
1804 MAGIC WALK,3679282.977,534785.1173
1806 MAGIC WALK,3679257.976,534801.7835
1808 MAGIC WALK,3679228.809,534826.0892
1810 MAGIC WALK,3679196.171,534843.4501
1812 MAGIC WALK,3679171.171,534867.061
606 N ROMAN ST,3679087.837,534826.7839
610 N ROMAN ST,3679119.782,534875.3952
701 N DERBIGNY ST,3679407.976,534807.3392
1813 MAGIC WALK,3679177.421,534953.1731
3402 TULANE AVE,3671558.633,534909.7619
608 MOSS ST,3674323.686,538294.4619
3803 TOULOUSE ST,3673128.563,539142.3027
4002 CANAL ST,3671378.798,538010.48
4004 CANAL ST,3671369.723,538017.2869
111 S PIERCE ST,3671353.839,537956.9979
2541 BANKS ST,3675199.364,533818.9394
2741 BANKS ST,3674368.798,534424.1416
3236 BANKS ST,3672864.309,535382.4873
3302 BANKS ST,3672770.848,535454.3429
3604 BANKS ST,3671763.425,536210.568
3806 BANKS ST,3671239.362,536628.0385
4027 BANKS ST,3670605.581,537283.8307
3837 BANKS ST,3671115.477,536890.4953
3839 BANKS ST,3671109.749,536894.7177
3917 BANKS ST,3670960.91,537028.0184
3635 BANKS ST,3671680.203,536484.0193
2739 BANKS ST,3674394.681,534436.7252
3008 BAUDIN ST,3673257.863,534588.3707
4023 BAUDIN ST,3670451.712,536855.2641
4020 BAUDIN ST,3670318.118,536827.3015
4022 BAUDIN ST,3670309.265,536833.6491
3107 BAUDIN ST,3673089.703,534903.954
3525 BIENVILLE AVE,3673370.318,537803.8022
3904 BIENVILLE AVE,3672137.913,538407.7589
3838 BIENVILLE AVE,3672228.511,538343.0876
3938 BIENVILLE AVE,3671914.522,538568.3881
3814 BIENVILLE AVE,3672383.96,538225.3963
3007 BIENVILLE AVE,3674816.984,536624.0675
2008 BIENVILLE AVE,3677844.678,534054.682
2407 BIENVILLE AVE,3676858.867,535027.0837
2511 BIENVILLE AVE,3676590.126,535272.1931
2030 BIENVILLE AVE,3677749.43,534140.3618
2006 BIENVILLE AVE,3677909.723,534059.2522
1812 BIENVILLE AVE,3678398.261,533637.7295
1810 BIENVILLE AVE,3678443.609,533645.2873
1806 BIENVILLE AVE,3678456.732,533633.5961
1726 BIENVILLE AVE,3678575.592,533556.9361
1722 BIENVILLE AVE,3678603.761,533533.9752
1718 BIENVILLE AVE,3678630.263,533516.2993
3428 BIENVILLE AVE,3673351.748,537464.5214
3332 BIENVILLE AVE,3673807.675,537178.4877
3220 BIENVILLE AVE,3674120.822,536893.5731
3218 BIENVILLE AVE,3674141.193,536876.9061
3214 BIENVILLE AVE,3674170.687,536855.2698
3210 BIENVILLE AVE,3674194.674,536836.4756
3206 BIENVILLE AVE,3674220.984,536816.9157
3122 BIENVILLE AVE,3674324.553,536730.4079
3102 BIENVILLE AVE,3674447.929,536638.378
3014 BIENVILLE AVE,3674645.994,536506.7699
3008 BIENVILLE AVE,3674682.215,536478.5781
3002 BIENVILLE AVE,3674720.36,536450.3641
3019 BIENVILLE AVE,3674739.619,536683.2615
3023 BIENVILLE AVE,3674713.836,536703.8745
3033 BIENVILLE AVE,3674663.772,536740.7372
3035 BIENVILLE AVE,3674648.98,536751.6746
3217 BIENVILLE AVE,3674272.137,537046.5477
3221 BIENVILLE AVE,3674249.963,537064.1974
3307 BIENVILLE AVE,3674059.345,537212.5624
2309 BIENVILLE AVE,3677163.631,534838.5826
2315 BIENVILLE AVE,3677120.35,534872.5892
3938 BIENVILLE ST,3671918.524,538566.6115
3938 BIENVILLE ST,3671918.524,538566.6115
3904 BIENVILLE ST,3672129.714,538412.364
3838 BIENVILLE ST,3672221.416,538346.2827
3836 BIENVILLE ST,3672249.112,538324.1678
3808 BIENVILLE ST,3672432.846,538177.0421
2510 BIENVILLE ST,3676448.858,535095.5407
2424 BRADISH ALY,3675178.411,532988.5703
444 N BROAD ST,3676282.399,536181.0565
429 N BROAD ST,3676065.837,536235.5524
231 S BROAD ST,3674860.563,534618.2984
540 S BROAD ST,3674176.366,533409.817
239 S BROAD ST,3674783.299,534603.9952
215 S BROAD ST,3674919.709,534720.2807
400 S BROAD ST,3674640.517,534028.0133
340 S BROAD ST,3674746.93,534131.1701
139 S BROAD ST,3675053.009,534862.2936
130 S BROAD ST,3675195.893,534783.6819
211 S BROAD ST,3674937.473,534750.961
132 S BROAD ST,3675261.444,534798.1295
3733 CANAL ST,3672202.564,537698.4169
3717 CANAL ST,3672312.195,537593.8707
3703 CANAL ST,3672367.661,537580.3619
3625 CANAL ST,3672548.481,537438.9358
2039 CANAL ST,3677399.354,533730.3786
2418 CANAL ST,3676115.511,534300.0871
1910 CANAL ST,3677683.365,533219.6066
2620 CANAL ST,3675517.52,534814.3126
2702 CANAL ST,3675220.725,535099.9321
3226 CANAL ST,3673570.238,536285.581
3534 CANAL ST,3672553.19,537068.0708
3512 CANAL ST,3672676.251,536981.5569
3418 CANAL ST,3672900.95,536810.7046
3400 CANAL ST,3673026.482,536722.2103
3910 CANAL ST,3671612.072,537793.5705
3822 CANAL ST,3671850,537622.9811
3040 CANAL ST,3674016.66,535955.9405
2538 CANAL ST,3675784.944,534619.7797
300 N CARROLLTON AVE,3671889.661,538920.3235
218 N CARROLLTON AVE,3671677.788,538798.4844
212 N CARROLLTON AVE,3671605.236,538662.0977
406 N CARROLLTON AVE,3672104.624,539263.9662
4638 S CARROLLTON AVE,3670891.073,537868.1098
4242 S CARROLLTON AVE,3669848.874,536761.5623
426 N CLAIBORNE AVE,3679129.247,533946.3411
421 N CLAIBORNE AVE,3679077.605,533959.6162
720 S CLAIBORNE AVE,3676394.584,530322.5422
132 N CLARK ST,3673111.281,537242.3844
134 N CLARK ST,3673115.022,537246.8918
520 S CLARK ST,3671839.636,535526.9068
739 S CLARK ST,3671192.917,534872.3456
3411 CLEVELAND AVE,3672820.665,536555.7937
3534 CLEVELAND AVE,3672348.498,536777.1278
3425 CLEVELAND AVE,3672680.695,536652.1502
3835 CLEVELAND AVE,3671605.643,537483.6765
2818 CLEVELAND AVE,3674445.936,535156.9649
2904 CLEVELAND AVE,3674298.042,535314.8899
3118 CLEVELAND AVE,3673623.702,535789.1938
3032 CLEVELAND AVE,3673821.99,535630.903
3328 CLEVELAND AVE,3673085.265,536250.6742
3326 CLEVELAND AVE,3673085.265,536250.6742
3111 CONTI ST,3674724.799,537111.4119
3117 CONTI ST,3674676.235,537148.7277
3121 CONTI ST,3674646.115,537161.105
1901 CONTI ST,3678542.285,534285.7076
2623 CONTI ST,3676353.959,535856.6764
1806 CONTI ST,3678677.763,533937.7256
3207 CONTI ST,3674527.873,537258.3083
3034 CONTI ST,3674766.086,536925.8205
2511 CONTI ST,3676800.135,535566.18
2525 CONTI ST,3676728.844,535618.7131
601 N CORTEZ ST,3673225.557,539204.3461
643 N CORTEZ ST,3673344.415,539354.0374
221 N CORTEZ ST,3672379.277,538145.8074
215 N CORTEZ ST,3672371.229,538111.7019
126 N CORTEZ ST,3672330.863,537792.852
130 N CORTEZ ST,3672342.117,537812.6195
131 S CORTEZ ST,3671846.501,537382.3238
133 S CORTEZ ST,3671842.659,537374.6397
210 S CORTEZ ST,3671806.718,537121.7695
330 S CORTEZ ST,3671496.009,536705.41
601 S CORTEZ ST,3670789.68,535979.6872
605 S CORTEZ ST,3670786.347,535976.5409
540 S CORTEZ ST,3670922.393,536028.9714
434 S CORTEZ ST,3671208.781,536378.0898
219 N DERBIGNY ST,3678364.38,533551.4202
3623 D'HEMECOURT ST,3671261.321,535782.8343
3808 D'HEMECOURT ST,3670763.097,536003.3104
3902 D'HEMECOURT ST,3670494.41,536267.4388
3900 D'HEMECOURT ST,3670497.331,536265.2755
3802 D'HEMECOURT ST,3670787.458,535985.6132
3703 D'HEMECOURT ST,3671116.202,535881.498
3727 D'HEMECOURT ST,3670922.393,536028.9714
217 N D'ORGENOIS ST,3676084.351,535271.7867
440 N D'ORGENOIS ST,3676682.763,535741.1128
645 N D'ORGENOIS ST,3677038.636,536515.898
122 S D'ORGENOIS ST,3675638.992,534475.9714
250 S D'ORGENOIS ST,3675397.622,534156.5465
118 S D'ORGENOIS ST,3675735.154,534536.1759
412 S D'ORGENOIS ST,3675020.729,533649.6426
414 N DUPRÉ ST,3675376.578,536611.4912
120 S DUPRÉ ST,3674547.161,535505.4345
432 S DUPRÉ ST,3673734.353,534431.3963
739 S DUPRÉ ST,3672878.995,533539.7888
207 S DUPRÉ ST,3674272.635,535282.1968
203 S DUPRÉ ST,3674294.93,535310.9988
431 S DUPRÉ ST,3673608.816,534493.9458
431 N GALVEZ ST,3677731.515,535064.4581
201 N GALVEZ ST,3677174.567,534345.5078
216 N GALVEZ ST,3677426.838,534265.7228
555 S GALVEZ ST,3675529.219,532115.1797
607 S GALVEZ ST,3675249.733,531964.5156
650 S GALVEZ ST,3675402.386,531665.0362
208 N GAYOSO ST,3674521.071,536234.0362
400 N GAYOSO ST,3675167.842,536872.3527
638 S GAYOSO ST,3673004.452,533971.7454
629 S GAYOSO ST,3672977.347,534209.7043
713 S GAYOSO ST,3672708.414,533835.0023
715 S GAYOSO ST,3672707.469,533833.5854
414 S GAYOSO ST,3673558.745,534743.3039
830 S GENOIS ST,3670821.672,534770.094
823 S GENOIS ST,3670774.562,534862.3288
240 S GENOIS ST,3672180.959,536580.4635
751 S GENOIS ST,3670869.788,535002.4188
755 S GENOIS ST,3670825.147,534996.3849
202 S GENOIS ST,3672337.044,536784.458
318 S GENOIS ST,3672079.936,536339.3756
506 S GENOIS ST,3671591.561,535811.581
507 S GENOIS ST,3671514.686,535900.4719
2025 GRAVIER ST,3676238.501,532016.4545
2000 GRAVIER ST,3676616.548,531889.0503
2735 GRAVIER ST,3673763.245,533535.2104
3552 GRAVIER ST,3670928.213,534848.3841
2701 GRAVIER ST,3673994.626,533538.6524
2733 GRAVIER ST,3673773.248,533530.1325
2700 GRAVIER ST,3673669.729,533217.349
2125 GRAVIER ST,3676026.508,532399.609
3943 GRAVIER ST,3669693.861,535611.7257
3940 GRAVIER ST,3669647.392,535496.8711
2434 GRAVIER ST,3674918.511,532804.5393
2406 GRAVIER ST,3675138.098,532720.3765
2320 GRAVIER ST,3675342.784,532583.1639
2302 GRAVIER ST,3675467.747,532528.7443
2303 GRAVIER ST,3675545.686,532638.4525
2537 GRAVIER ST,3674676.081,533075.0317
2514 GRAVIER ST,3674725.215,532884.1943
2610 GRAVIER ST,3674371.322,533048.051
2608 GRAVIER ST,3674371.322,533048.051
2606 GRAVIER ST,3674371.322,533048.051
2604 GRAVIER ST,3674371.322,533048.051
3617 GRAVIER ST,3670774.034,535038.0773
610 HAGAN ST,3674485.353,538177.045
614 HAGAN ST,3674503.156,538204.5905
618 HAGAN ST,3674523.327,538229.6429
620 HAGAN ST,3674536.425,538244.5969
624 HAGAN ST,3674554.584,538270.3285
626 HAGAN ST,3674559.271,538277.6193
630 HAGAN ST,3674579.601,538299.6608
634 HAGAN ST,3674598.341,538324.1059
638 HAGAN ST,3674617.345,538352.9723
3923 IBERVILLE ST,3671933.933,538381.3187
3036 IBERVILLE ST,3674399.488,536280.978
2030 IBERVILLE ST,3677560.823,533912.8545
1913 IBERVILLE ST,3678005.34,533696.2235
3724 IBERVILLE ST,3672412.189,537781.2924
3724 IBERVILLE ST,3672415.978,537778.7034
3301 IBERVILLE ST,3673805.98,536869.874
3115 IBERVILLE ST,3674290.4,536555.4632
2234 IBERVILLE ST,3676959.208,534369.0752
2230 IBERVILLE ST,3676982.181,534351.9194
3917 IBERVILLE ST,3671980.982,538324.0206
3918 IBERVILLE ST,3671845.734,538208.9736
3823 IBERVILLE ST,3672194.268,538095.114
221 JANE ALY,3674646.874,534851.1818
217 N JEFFERSON DAVIS PRKWY,3673412.119,537320.4477
330 N JEFFERSON DAVIS PRKWY,3674010.463,537525.9583
122 N JEFFERSON DAVIS PRKWY,3673509.131,536864.3364
122 N JEFFERSON DAVIS PRKWY,3673509.131,536864.3364
136 N JEFFERSON DAVIS PRKWY,3673587.236,536933.9102
202 N JEFFERSON DAVIS PRKWY,3673634.466,537015.8203
210 N JEFFERSON DAVIS PRKWY,3673656.464,537042.3995
218 N JEFFERSON DAVIS PRKWY,3673720.608,537077.8859
226 N JEFFERSON DAVIS PRKWY,3673739.417,537101.8593
228 N JEFFERSON DAVIS PRKWY,3673742.477,537106.5677
746 S JEFFERSON DAVIS PRKWY,3671780.899,534591.031
402 S JEFFERSON DAVIS PRKWY,3672550.963,535582.0477
416 S JEFFERSON DAVIS PRKWY,3672484.874,535535.0514
129 S JEFFERSON DAVIS PRKWY,3672851.685,536594.0839
235 S JEFFERSON DAVIS PRKWY,3672640.348,536295.3776
309 S JEFFERSON DAVIS PRKWY,3672505.347,536131.8941
311 S JEFFERSON DAVIS PRKWY,3672502.578,536128.6305
424 S JEFFERSON DAVIS PRKWY,3672454.511,535486.8671
422 S JEFFERSON DAVIS PRKWY,3672459.465,535504.8358
106 S JEFFERSON DAVIS PRKWY,3673240.305,536537.8074
518 S JEFFERSON DAVIS PRKWY,3672273.201,535210.0939
702 N JOHNSON ST,3678607.908,535332.535
500 S JOHNSON ST,3676158.01,532119.2261
435 S JOHNSON ST,3676225.475,532425.5617
1841 JULIA ST,3675837.381,530439.3472
1919 JULIA ST,3675570.374,530615.1999
2303 LAFITTE AVE,3677780.435,535592.3934
2215 LAFITTE AVE,3677866.335,535554.9083
3203 LAFITTE AVE,3674796.328,537514.2793
3211 LAFITTE AVE,3674750.398,537552.7734
3213 LAFITTE AVE,3674724.991,537569.2723
431 N LOPEZ ST,3674600.349,537322.791
601 N LOPEZ ST,3674872.411,537675.5573
218 N LOPEZ ST,3674299.032,536664.0989
219 N LOPEZ ST,3674149.49,536754.4912
300 N LOPEZ ST,3674454.079,536926.1604
338 N LOPEZ ST,3674596.543,537089.2404
317 N LOPEZ ST,3674415.787,537033.0779
600 N LOPEZ ST,3675042.225,537704.2478
500 S LOPEZ ST,3672892.23,534878.4021
723 S LOPEZ ST,3672121.491,534104.0007
648 S LOPEZ ST,3672390.912,534234.721
642 S LOPEZ ST,3672396.293,534239.8945
202 S LOPEZ ST,3673620.228,535837.7112
327 S LOPEZ ST,3673206.785,535451.0498
535 S LOPEZ ST,3672671.51,534724.0003
2401 MAGIC ST,3677651.135,535999.9853
2421 MAGIC ST,3677454.574,536146.6459
2201 MAGIC ST,3678134.393,535544.1582
1909 MAGIC ST,3678752.506,535248.179
416 MANASSAS PL,3674835.595,533771.2767
717 N MIRO ST,3678070.571,535930.5985
713 N MIRO ST,3678062.862,535920.4033
710 N MIRO ST,3678110.442,535874.8371
611 N MIRO ST,3677756.847,535648.9353
702 N MIRO ST,3678020.192,535747.7815
701 N MIRO ST,3677963.867,535791.2074
224 N MIRO ST,3677115.171,534563.9699
409 N MIRO ST,3677433.699,535106.317
610 N MIRO ST,3677940.624,535640.7984
517 S MIRO ST,3675663.92,532844.3682
512 S MIRO ST,3675799.973,532829.6328
2738 ORLEANS AVE,3676446.001,537125.4218
2439 ORLEANS AVE,3677660.876,536286.2158
2016 ORLEANS AVE,3678814.108,535357.7412
1702 ORLEANS AVE,3679614.87,534753.3847
2334 ORLEANS AVE,3677892.528,536095.6121
2644 ORLEANS AVE,3676907.119,536811.1348
2431 PALMYRA ST,3675764.804,533879.4236
3210 PALMYRA ST,3673268.533,535607.4381
3512 PALMYRA ST,3672261.128,536384.9714
2624 PALMYRA ST,3675124.581,534220.1422
3317 PALMYRA ST,3673003.484,535969.7946
